c5,c5,i4,r8
F180,L4,2,0.349331
F180,L5,1,0.604213
F180,L6,0,0.07553
F180,L7,0,0.348392
F180,L8,2,0.722266
F180,L9,0,0.293706
F180,L10,1,0.774615
F180,L11,1,0.393448
F180,L12,0,0.843224
F180,L13,1,0.98841
F180,L14,0,0.480966
F180,L15,2,0.63482
F180,L16,0,0.693037
F180,L17,2,0.446846
F180,L18,0,0.313687
F180,L19,0,0.272091
F180,L20,2,0.748788
F180,L21,0,0.425845
F180,L22,0,0.788813
F180,L23,1,0.74439
F180,L24,2,0.909526
F180,L25,0,0.086358
F180,L26,0,0.498868
F180,L27,1,0.870058
F180,L28,0,0.790133
F180,L29,2,0.555992
F180,L30,0,0.524914
F180,L31,0,0.311075
F180,L32,0,0.783857
F180,L33,2,0.577389
F180,L34,0,0.757333
F180,L35,2,0.735028
F180,L36,0,0.799985
F180,L37,0,0.497715
F180,L38,1,0.799185
F180,L39,2,0.834372
F180,L40,0,0.826516
F180,L41,0,0.853553
F180,L42,2,0.336137
F180,L43,0,0.815188
F180,L44,0,0.598025
F180,L45,2,0.521167
F180,L46,2,0.733859
F180,L47,1,0.777928
F180,L48,0,0.987401
F180,L49,0,0.987908
F180,L50,2,0.918271
F180,L51,2,0.507517
F180,L52,0,0.030014
F180,L53,0,0.269051
F180,L54,0,0.104105
F180,L55,0,0.980868
F180,L56,0,0.145119
F180,L57,0,0.467686
F180,L58,0,0.757515
F180,L59,1,0.531685
F180,L60,2,0.478836
F180,L61,0,0.934922
F180,L62,2,0.950598
F180,L63,1,0.215513
F180,L64,1,0.864772
F180,L65,1,0.524334
F180,L66,1,0.428133
F180,L67,0,0.856341
F180,L68,0,0.612685
F180,L69,2,0.998606
F180,L70,0,0.744982
F180,L71,1,0.378529
F180,L72,2,0.795389
F180,L73,1,0.297123
F180,L74,1,0.528601
F180,L75,1,0.917259
F180,L76,1,0.433479
F180,L77,2,0.029921
F180,L78,1,0.604126
F180,L79,2,0.424597
F180,L80,2,0.672928
F180,L81,2,0.254153
F180,L82,2,0.515503
F180,L83,2,0.848259
F180,L84,1,0.830184
F180,L85,1,0.701798
F180,L86,1,0.057943
F180,L87,0,0.742544
F180,L88,1,0.833241
F180,L89,2,0.158787
F180,L90,2,0.274362
F180,L91,0,0.39602
F180,L92,0,0.827066
F180,L93,1,0.502509
F180,L94,1,0.978006
F180,L95,1,0.233401
F180,L96,0,0.421606
F180,L97,2,0.952589
F180,L98,2,0.058603
F180,L99,2,0.608836
F180,L100,1,0.546035
F180,L101,1,0.704102
F180,L102,0,0.470553
F180,L103,0,0.878218
F180,L104,1,0.111421
F180,L105,1,0.227587
F180,L106,0,0.046018
F180,L107,2,0.277071
F180,L108,2,0.57503
F180,L109,1,0.930275
F180,L110,0,0.827442
F180,L111,2,0.080516
F180,L112,1,0.11439
F180,L113,1,0.48118
F180,L114,2,0.973986
F180,L115,1,0.459512
F180,L116,1,0.951066
F180,L117,0,0.171804
F180,L118,0,0.012476
F180,L119,0,0.53406
F180,L120,1,0.577974
F180,L121,1,0.08629
F180,L122,0,0.120408
F180,L123,0,0.255011
F180,L124,0,0.326865
F180,L125,1,0.321269
F180,L126,1,0.638005
F180,L127,0,0.801253
F180,L128,2,0.123146
F180,L129,1,0.867344
F180,L130,0,0.29669
F180,L131,0,0.272752
F180,L132,0,0.094105
F180,L133,0,0.241207
F180,L134,0,0.958019
F180,L135,0,0.190721
F180,L136,1,0.276442
F180,L137,2,0.349433
F180,L138,0,0.512303
F180,L139,0,0.017189
F180,L140,1,0.284207
F180,L141,1,0.040964
F180,L142,1,0.068999
F180,L143,0,0.894759
F180,L144,1,0.895028
F180,L145,2,0.14353
F180,L146,1,0.557335
F180,L147,1,0.635115
F180,L148,1,0.95912
F180,L149,1,0.617374
F180,L150,2,0.268551
F180,L151,2,0.688131
F180,L152,0,0.371995
F180,L153,1,0.544854
F180,L154,1,0.930147
F180,L155,1,0.172554
F180,L156,0,0.539974
F180,L157,1,0.613062
F180,L158,1,0.374422
F180,L159,2,0.799255
F180,L160,2,0.441294
F180,L161,0,0.25454
F180,L162,2,0.31162
F180,L163,0,0.658087
F180,L164,2,0.100536
F180,L165,2,0.763513
F180,L166,2,0.752754
F180,L167,1,0.843173
F180,L168,0,0.777727
F180,L169,0,0.186459
F180,L170,0,0.155681
F180,L171,2,0.966932
F180,L172,1,0.075273
F180,L173,0,0.140226
F180,L174,0,0.844497
F180,L175,0,0.952732
F180,L176,0,0.307127
F180,L177,2,0.591625
F180,L178,2,0.927691
F180,L179,1,0.526529
F180,L180,2,0.098423
F180,L181,2,0.052092
F180,L182,2,0.112675
F180,L183,0,0.460243
F180,L184,2,0.205319
F180,L185,2,0.221794
F180,L186,2,0.077929
F180,L187,2,0.499602
F180,L188,2,0.800813
F180,L189,0,0.34085
F180,L190,1,0.560742
F180,L191,1,0.666461
F180,L192,2,0.971709
F180,L193,2,0.961944
F180,L194,2,0.986861
F180,L195,0,0.124578
F180,L196,0,0.345302
F180,L197,1,0.498775
F180,L198,0,0.293556
F180,L199,0,0.387031
F180,L200,0,0.714311
F180,L201,0,0.288036
F180,L202,1,0.862005
F180,L203,2,0.405983
F180,L204,2,0.279523
F180,L205,0,0.447944
F180,L206,1,0.007542
F180,L207,0,0.088637
F180,L208,0,0.877738
F180,L209,0,0.051979
F180,L210,2,0.903131
F180,L211,1,0.328838
F180,L212,2,0.926262
F180,L213,1,0.950283
F180,L214,0,0.805393
F180,L215,1,0.517882
F180,L216,2,0.084181
F180,L217,0,0.459987
F180,L218,2,0.983224
F180,L219,1,0.2213
F180,L220,1,0.017104
F180,L221,2,0.466235
F180,L222,2,0.333203
F180,L223,0,0.785533
F180,L224,2,0.53962
F180,L225,0,0.693504
F180,L226,1,0.616996
F180,L227,2,0.808726
F180,L228,2,0.604127
F180,L229,1,0.847265
F180,L230,2,0.934221
F180,L231,1,0.897061
F180,L232,0,0.583458
F180,L233,2,0.42366
F180,L234,1,0.10697
F180,L235,2,0.890052
F180,L236,1,0.457239
F180,L237,0,0.53358
F180,L238,1,0.303444
F180,L239,0,0.717474
F180,L240,1,0.429563
F180,L241,0,0.490694
F180,L242,0,0.468997
F180,L243,2,0.423787
F180,L244,2,0.17138
F180,L245,1,0.933269
F180,L246,2,0.011063
F180,L247,0,0.324287
F180,L248,1,0.960091
F180,L249,2,0.259067
F180,L250,0,0.0448
F180,L251,1,0.136154
F180,L252,2,0.068157
F180,L253,1,0.382777
F180,L254,1,0.240305
F180,L255,0,0.637006
F180,L256,2,0.590775
F180,L257,2,0.616981
F180,L258,2,0.608494
F180,L259,2,0.557848
F180,L260,0,0.680562
F180,L261,1,0.530921
F180,L262,1,0.15653
F180,L263,1,0.114863
F180,L264,2,0.727284
F180,L265,2,0.265783
F180,L266,1,0.267247
F180,L267,2,0.658556
F180,L268,0,0.157306
F180,L269,2,0.14988
F180,L270,0,0.489432
F180,L271,2,0.186575
F180,L272,0,0.176995
F180,L273,2,0.840234
F180,L274,0,0.543118
F180,L275,2,0.979846
F180,L276,0,0.314878
F180,L277,1,0.256393
F180,L278,0,0.169042
F180,L279,0,0.916747
F180,L280,0,0.069029
F180,L281,1,0.514895
F180,L282,1,0.703799
F180,L283,1,0.367232
F180,L284,0,0.300812
F180,L285,2,0.025095
F180,L286,1,0.208718
F180,L287,0,0.223086
F180,L288,2,0.367571
F180,L289,0,0.084869
F180,L290,0,0.68439
F180,L291,1,0.071158
F180,L292,2,0.910711
F180,L293,1,0.293258
F180,L294,0,0.474629
F180,L295,0,0.736928
F180,L296,1,0.939537
F180,L297,1,0.060922
F180,L298,2,0.810511
F180,L299,1,0.124334
F180,L300,1,0.524481
F180,L301,1,0.492368
F180,L302,1,0.521261
F180,L303,1,0.146664
F180,L304,2,0.357311
F180,L305,0,0.089483
F180,L306,2,0.994949
F180,L307,2,0.509312
F180,L308,2,0.393774
F180,L309,1,0.59683
F180,L310,1,0.306281
F180,L311,2,0.579417
F180,L312,0,0.180809
F180,L313,2,0.997307
F180,L314,1,0.135728
F180,L315,0,0.705394
F180,L316,1,0.623035
F180,L317,0,0.153747
F180,L318,0,0.325604
F180,L319,2,0.260977
F180,L320,1,0.370317
F180,L321,0,0.968591
F180,L322,1,0.092881
F180,L323,1,0.747881
F180,L324,0,0.640619
F180,L325,0,0.650074
F180,L326,0,0.530831
F180,L327,2,0.347227
F180,L328,2,0.732539
F180,L329,2,0.789058
F180,L330,1,0.864383
F180,L331,2,0.945394
F180,L332,0,0.254317
F180,L333,0,0.384617
F180,L334,2,0.306241
F180,L335,1,0.442453
F180,L336,2,0.897024
F180,L337,1,0.737085
F180,L338,2,0.418608
F180,L339,1,0.882438
F180,L340,2,0.527214
F180,L341,0,0.642186
F180,L342,0,0.791319
F180,L343,1,0.910671
F180,L344,1,0.258595
F180,L345,0,0.566156
F180,L346,0,0.071344
F180,L347,2,0.284556
F180,L348,1,0.695174
F180,L349,1,0.315896
F180,L350,0,0.937339
F180,L351,0,0.645743
F180,L352,2,0.603667
F180,L353,1,0.105979
F180,L354,1,0.319808
F180,L355,0,0.742398
F180,L356,0,0.176316
F180,L357,1,0.190936
F180,L358,2,0.882816
F180,L359,0,0.494322
F180,L360,2,0.764274
F180,L361,2,0.311305
F180,L362,0,0.664272
F180,L363,2,0.178695
F180,L364,1,0.395745
F180,L365,1,0.889301
F180,L366,1,0.52266
F180,L367,0,0.022769
F180,L368,0,0.613389
F180,L369,1,0.108063
F180,L370,2,0.159826
F180,L371,0,0.298593
F180,L372,2,0.665348
F180,L373,2,0.979865
F180,L374,2,0.529687
F180,L375,0,0.784987
F180,L376,1,0.028568
F180,L377,0,0.125621
F180,L378,0,0.24646
F180,L379,0,0.088982
F180,L380,0,0.718866
F180,L381,0,0.981753
F180,L382,1,0.564644
F180,L383,0,0.682701
F180,L384,1,0.108208
F180,L385,0,0.362034
F180,L386,0,0.805066
F180,L387,0,0.726426
F180,L388,0,0.706515
F180,L389,2,0.931437
F180,L390,0,0.982234
F180,L391,0,0.413022
F180,L392,0,0.925642
F180,L393,0,0.005867
F180,L394,0,0.380131
F180,L395,0,0.015951
F180,L396,1,0.501314
F180,L397,2,0.845035
F180,L398,0,0.00562
F180,L399,0,0.37021
F180,L400,2,0.45107
F180,L401,2,0.03372
F180,L402,2,0.0968
F180,L403,0,0.714452
F180,L404,1,0.060854
F180,L405,0,0.787226
F180,L406,2,0.100721
F180,L407,2,0.70936
F180,L408,2,0.959759
F180,L409,2,0.816806
F180,L410,1,0.980646
F180,L411,0,0.792609
F180,L412,2,0.323606
F180,L413,1,0.356798
F180,L414,2,0.134122
F180,L415,0,0.589338
F180,L416,2,0.277198
F180,L417,0,0.80297
F180,L418,0,0.162905
F180,L419,2,0.858219
F180,L420,2,0.697966
F180,L421,2,0.216249
F180,L422,1,0.844722
F180,L423,2,0.89056
F180,L424,0,0.587861
F180,L425,0,0.39228
F180,L426,2,0.822112
F180,L427,2,0.601475
F180,L428,1,0.625082
F180,L429,2,0.828984
F180,L430,1,0.199273
F180,L431,1,0.950331
F180,L432,1,0.253958
F180,L433,0,0.394823
F180,L434,0,0.674951
F180,L435,0,0.229224
F180,L436,1,0.963121
F180,L437,0,0.822522
F180,L438,0,0.335777
F180,L439,0,0.074252
F180,L440,0,0.154029
F180,L441,2,0.948615
F180,L442,2,0.38484
F180,L443,2,0.430405
F180,L444,0,0.050968
F180,L445,1,0.369793
F180,L446,1,0.026203
F180,L447,2,0.766772
F180,L448,1,0.458467
F180,L449,1,0.483533
F180,L450,0,0.406147
F180,L451,1,0.458815
F180,L452,0,0.263471
F180,L453,2,0.672947
F180,L454,1,0.911323
F180,L455,0,0.777304
F180,L456,1,0.510034
F180,L457,0,0.243923
F180,L458,0,0.525132
F180,L459,1,0.432047
F180,L460,0,0.66817
F180,L461,1,0.045264
F180,L462,2,0.175474
F180,L463,2,0.180368
F180,L464,2,0.572149
F180,L465,0,0.028062
F180,L466,1,0.69559
F180,L467,1,0.926903
F180,L468,0,0.03509
F180,L469,1,0.216614
F180,L470,1,0.837855
F180,L471,0,0.799062
F180,L472,2,0.646212
F180,L473,2,0.166916
F180,L474,2,0.697865
F180,L475,0,0.401755
F180,L476,2,0.936484
F180,L477,0,0.336568
F180,L478,0,0.439488
F180,L479,2,0.34073
F180,L480,2,0.34147
F180,L481,0,0.34761
F180,L482,0,0.674298
F180,L483,0,0.8953
F180,L484,1,0.002548
F180,L485,2,0.716616
F180,L486,0,0.60131
F180,L487,1,0.642003
F180,L488,0,0.906864
F180,L489,2,0.688821
F180,L490,0,0.71234
F180,L491,0,0.838824
F180,L492,2,0.571967
F180,L493,1,0.63912
F180,L494,1,0.718827
F180,L495,0,0.417484
F180,L496,2,0.004071
F180,L497,0,0.495802
F180,L498,2,0.35849
F180,L499,2,0.675556
F180,L500,1,0.99275
F180,L501,0,0.565471
F180,L502,0,0.942623
F180,L503,2,0.872143
F180,L504,0,0.614412
F180,L505,1,0.361977
F180,L506,2,0.251857
F180,L507,2,0.30588
F180,L508,0,0.689176
F180,L509,2,0.799586
F180,L510,0,0.571513
F180,L511,2,0.47207
F180,L512,0,0.629499
F180,L513,1,0.742109
F180,L514,1,0.965582
F180,L515,2,0.171113
F180,L516,1,0.814756
F180,L517,0,0.105242
F180,L518,0,0.056424
F180,L519,2,0.071558
F180,L520,1,0.176528
F180,L521,1,0.798728
F180,L522,1,0.637501
F180,L523,0,0.051267
F180,L524,2,0.858992
F180,L525,0,0.936888
F180,L526,1,0.978147
F180,L527,2,0.466555
F180,L528,0,0.573783
F180,L529,1,0.219101
F180,L530,2,0.058368
F180,L531,0,0.383639
F180,L532,0,0.96729
F180,L533,2,0.823452
F180,L534,2,0.620861
F180,L535,2,0.285336
F180,L536,1,4.52E-04
F180,L537,1,0.814189
F180,L538,1,0.566589
F180,L539,0,0.109286
F180,L540,1,0.968753
F180,L541,2,0.0433
F180,L542,2,0.115901
F180,L543,0,0.936826
F180,L544,2,0.497048
F180,L545,0,0.04413
F180,L546,1,0.372863
F180,L547,0,0.723376
F180,L548,1,0.185676
F180,L549,2,0.045882
F180,L550,1,0.576503
F180,L551,0,0.115331
F180,L552,2,0.788713
F180,L553,1,0.166486
F180,L554,1,0.806269
F180,L555,1,0.343111
F180,L556,2,0.021415
F180,L557,0,0.11173
F180,L558,0,0.184324
F180,L559,1,0.107481
F180,L560,2,0.643408
F180,L561,1,0.474026
F180,L562,0,0.435262
F180,L563,0,0.213345
F180,L564,1,0.089905
F180,L565,1,0.497362
F180,L566,2,0.822295
F180,L567,2,0.863042
F180,L568,1,0.040487
F180,L569,0,0.078067
F180,L570,2,0.07271
F180,L571,1,0.145247
F180,L572,0,0.260455
F180,L573,1,0.785278
F180,L574,1,0.575939
F180,L575,1,0.475787
F180,L576,2,0.332337
F180,L577,1,0.901413
F180,L578,0,0.323492
F180,L579,1,0.927261
F180,L580,1,0.445549
F180,L581,2,0.351617
F180,L582,0,0.246537
F180,L583,0,0.373977
F180,L584,2,0.832797
F180,L585,1,0.971668
F180,L586,2,0.576385
F180,L587,1,0.760359
F180,L588,1,0.257234
F180,L589,2,0.775163
F180,L590,2,0.934596
F180,L591,2,0.14203
F180,L592,2,0.860747
F180,L593,2,0.751233
F180,L594,2,0.17883
F180,L595,1,0.250986
F180,L596,0,0.799264
F180,L597,1,0.641301
F180,L598,2,0.760849
F180,L599,1,0.485826
F180,L600,1,0.205771
F180,L601,0,0.104537
F180,L602,2,0.963886
F180,L603,1,0.445318
F180,L604,1,0.847554
F180,L605,2,0.543121
F180,L606,0,0.894548
F180,L607,2,0.413609
F180,L608,1,0.264993
F180,L609,1,0.586064
F180,L610,2,0.323044
F180,L611,2,0.807384
F180,L612,0,0.500565
F180,L613,0,0.149281
F180,L614,1,0.255109
F180,L615,1,0.232815
F180,L616,1,0.726197
F180,L617,1,0.034504
F180,L618,2,0.636767
F180,L619,1,0.931314
F180,L620,2,0.054102
F180,L621,1,0.994357
F180,L622,1,0.543223
F180,L623,2,0.460216
F180,L624,1,0.642024
F180,L625,0,0.978843
F180,L626,2,0.08654
F180,L627,2,0.134401
F180,L628,0,0.371628
F180,L629,2,0.152284
F180,L630,2,0.641297
F180,L631,0,0.208551
F180,L632,0,0.053571
F180,L633,2,0.101497
F180,L634,0,0.677852
F180,L635,0,0.902875
F180,L636,2,0.381521
F180,L637,1,0.177154
F180,L638,0,0.900661
F180,L639,2,0.047451
F180,L640,0,0.978884
F180,L641,1,0.961569
F180,L642,2,0.70297
F180,L643,2,0.45623
F180,L644,0,0.536813
F180,L645,0,0.637984
F180,L646,1,0.40426
F180,L647,0,0.739729
F180,L648,2,0.582867
F180,L649,1,0.358088
F180,L650,2,0.865515
F180,L651,2,0.458634
F180,L652,2,0.120819
F180,L653,1,0.235224
F180,L654,0,0.958575
F180,L655,2,0.626203
F180,L656,2,0.689809
F180,L657,0,0.108593
F180,L658,0,0.875778
F180,L659,0,0.137398
F180,L660,2,0.173631
F180,L661,0,0.866646
F180,L662,1,0.327324
F180,L663,2,0.773038
F180,L664,0,0.488253
F180,L665,0,0.63267
F180,L666,0,0.506362
F180,L667,1,0.768693
F180,L668,2,0.549834
F180,L669,0,0.108903
F180,L670,2,0.072018
F180,L671,2,0.305156
F180,L672,0,0.310111
F180,L673,1,0.563083
F180,L674,1,0.872154
F180,L675,2,0.659614
F180,L676,1,0.196888
F180,L677,1,0.398397
F180,L678,0,0.31075
F180,L679,1,0.627594
F180,L680,0,0.741955
F180,L681,1,0.658862
F180,L682,2,0.066816
F180,L683,1,0.393424
F180,L684,1,0.166475
F180,L685,2,0.73128
F180,L686,2,0.746619
F180,L687,0,0.483748
F180,L688,2,0.046086
F180,L689,1,0.565262
F180,L690,2,0.249856
F180,L691,0,0.211232
F180,L692,0,0.137707
F180,L693,2,0.957231
F180,L694,1,0.450993
F180,L695,1,0.015268
F180,L696,0,0.932511
F180,L697,0,0.454724
F180,L698,1,0.834052
F180,L699,2,0.978552
F180,L700,0,0.341457
F180,L701,1,0.71535
F180,L702,0,0.114351
F180,L703,1,0.172946
F180,L704,1,0.130157
F180,L705,0,0.291005
F180,L706,0,0.572378
F180,L707,1,0.229166
F180,L708,2,0.729154
F180,L709,2,0.752838
F180,L710,2,0.798726
F180,L711,2,0.981238
F180,L712,1,0.956613
F180,L713,2,0.385387
F180,L714,1,0.086762
F180,L715,0,0.291361
F180,L716,1,0.027252
F180,L717,1,0.778295
F180,L718,0,0.640814
F180,L719,0,0.281163
F180,L720,0,0.180474
F180,L721,0,0.059394
F180,L722,1,0.717927
F180,L723,0,0.483104
F180,L724,0,0.960187
F180,L725,2,0.131355
F180,L726,0,0.463616
F180,L727,0,0.667107
F180,L728,0,0.908763
F180,L729,0,0.592686
F180,L730,0,0.506211
F180,L731,1,0.812874
F180,L732,2,0.409966
F180,L733,0,0.398974
F180,L734,2,0.856986
F180,L735,0,0.392665
F180,L736,0,0.014189
F180,L737,1,0.21783
F180,L738,2,0.637685
F180,L739,1,0.541856
F180,L740,1,0.609654
F180,L741,1,0.676124
F180,L742,0,0.983798
F180,L743,2,0.048941
F180,L744,1,0.742968
F180,L745,0,0.725391
F180,L746,0,0.808066
F180,L747,2,0.350842
F180,L748,1,0.640877
F180,L749,1,0.454723
F180,L750,1,0.158419
F180,L751,1,0.815823
F180,L752,2,0.613619
F180,L753,2,0.263284
F180,L754,1,0.668809
F180,L755,1,0.711699
F180,L756,2,0.522039
F180,L757,1,0.129559
F180,L758,0,0.128036
F180,L759,1,0.052563
F180,L760,2,0.530688
F180,L761,2,0.15363
F180,L762,1,0.825448
F180,L763,2,0.388391
F180,L764,1,0.034332
F180,L765,2,0.833565
F180,L766,2,0.964852
F180,L767,2,0.928539
F180,L768,0,0.194525
F180,L769,2,0.008289
F180,L770,1,0.75766
F180,L771,0,0.78654
F180,L772,1,0.136695
F180,L773,1,0.757214
F180,L774,0,0.548524
F180,L775,0,0.69845
F180,L776,1,0.389246
F180,L777,0,0.101099
F180,L778,2,0.523692
F180,L779,2,0.133171
F180,L780,2,0.36874
F180,L781,0,0.267906
F180,L782,2,0.783197
F180,L783,0,0.098196
F180,L784,2,0.575724
F180,L785,2,0.850262
F180,L786,2,0.19871
F180,L787,0,0.199756
F180,L788,0,0.032273
F180,L789,2,0.025138
F180,L790,0,0.95231
F180,L791,2,0.178576
F180,L792,2,0.404939
F180,L793,0,0.378649
F180,L794,1,0.677276
F180,L795,1,0.481846
F180,L796,1,0.177367
F180,L797,0,0.88583
F180,L798,2,0.966887
F180,L799,2,0.703478
F180,L800,2,0.299243
F180,L801,0,0.452759
F180,L802,1,0.744607
F180,L803,2,0.417548
F180,L804,0,0.498068
F180,L805,1,0.711627
F180,L806,1,0.709297
F180,L807,2,0.017543
F180,L808,0,0.125052
F180,L809,0,0.652848
F180,L810,0,0.189387
F180,L811,2,0.364775
F180,L812,1,0.16566
F180,L813,0,0.226071
F180,L814,2,0.21453
F180,L815,2,0.035402
F180,L816,0,0.200248
F180,L817,2,0.397243
F180,L818,0,0.192865
F180,L819,2,0.663661
F180,L820,1,0.393999
F180,L821,1,0.824449
F180,L822,0,0.064802
F180,L823,2,0.720344
F180,L824,2,0.442998
F180,L825,0,0.433109
F180,L826,1,0.284598
F180,L827,2,0.185723
F180,L828,1,0.141815
F180,L829,2,0.712769
F180,L830,1,0.10086
F180,L831,1,0.104902
F180,L832,2,0.375958
F180,L833,1,0.613967
F180,L834,1,0.804641
F180,L835,1,0.315295
F180,L836,2,0.810941
F180,L837,2,0.944648
F180,L838,1,0.374637
F180,L839,2,0.55911
F180,L840,0,0.950809
F180,L841,1,0.210979
F180,L842,1,0.05512
F180,L843,2,0.321449
F180,L844,2,0.097309
F180,L845,0,0.836096
F180,L846,2,0.182942
F180,L847,2,0.634313
F180,L848,2,0.75276
F180,L849,0,0.65057
F180,L850,1,0.161078
F180,L851,2,0.56008
F180,L852,0,0.293139
F180,L853,1,0.86801
F180,L854,1,0.030678
F180,L855,0,0.401168
F180,L856,0,0.083188
F180,L857,0,0.435182
F180,L858,2,0.091099
F180,L859,0,0.896012
F180,L860,2,0.324112
F180,L861,0,0.534843
F180,L862,0,0.474597
F180,L863,0,0.760102
F180,L864,0,0.700754
F180,L865,2,0.086967
F180,L866,1,0.312677
F180,L867,2,0.153927
F180,L868,0,0.6344
F180,L869,1,0.665305
F180,L870,0,0.994897
F180,L871,1,0.730773
F180,L872,2,0.627348
F180,L873,1,0.25601
F180,L874,1,0.175428
F180,L875,0,0.294637
F180,L876,0,0.7053
F180,L877,1,0.527072
F180,L878,1,0.332027
F180,L879,1,0.224177
F180,L880,0,0.394939
F180,L881,2,0.655136
F180,L882,0,0.327166
F180,L883,1,0.369622
F180,L884,0,0.509804
F180,L885,2,0.532368
F180,L886,1,0.109815
F180,L887,1,0.266841
F180,L888,0,0.422851
F180,L889,0,0.222658
F180,L890,1,0.273542
F180,L891,2,0.131998
F180,L892,0,0.565792
F180,L893,1,0.584916
F180,L894,1,0.043605
F180,L895,2,0.081134
F180,L896,1,0.872263
F180,L897,1,0.872399
F180,L898,2,0.591335
F180,L899,0,0.475997
F180,L900,0,0.454646
F180,L901,2,0.05114
F180,L902,2,0.603366
F180,L903,1,0.829036
F180,L904,2,0.325665
F180,L905,0,0.367093
F180,L906,2,0.298665
F180,L907,0,0.639738
F180,L908,2,0.719919
F180,L909,1,0.999629
F180,L910,0,0.666782
F180,L911,2,0.198773
F180,L912,1,0.983747
F180,L913,2,0.246778
F180,L914,1,0.472312
F180,L915,2,0.337524
F180,L916,2,0.952315
F180,L917,1,0.732754
F180,L918,1,0.456107
F180,L919,2,0.354558
F180,L920,0,0.760671
F180,L921,2,0.358048
F180,L922,0,0.382976
F180,L923,0,0.688092
F180,L924,1,0.602555
F180,L925,1,0.732977
F180,L926,2,0.905115
F180,L927,2,0.079236
F180,L928,1,0.690915
F180,L929,0,0.363033
F180,L930,0,0.193741
F180,L931,1,0.974173
F180,L932,0,0.642853
F180,L933,1,0.96375
F180,L934,2,0.548784
F180,L935,1,0.217963
F180,L936,1,0.436818
F180,L937,2,0.658751
F180,L938,2,0.635166
F180,L939,2,0.906447
F180,L940,0,0.620522
F180,L941,1,0.001058
F180,L942,2,0.068346
F180,L943,2,0.778102
F180,L944,2,0.40574
F180,L945,0,0.407966
F180,L946,2,0.03233
F180,L947,1,0.171383
F180,L948,0,0.913888
F180,L949,1,0.726526
F180,L950,0,0.758182
F180,L951,1,0.256368
F180,L952,0,0.049161
F180,L953,1,0.871956
F180,L954,0,0.614848
F180,L955,0,0.617682
F180,L956,0,0.110988
F180,L957,0,0.286654
F180,L958,2,0.408525
F180,L959,0,0.948788
F180,L960,0,0.323328
F180,L961,2,0.943592
F180,L962,2,0.190247
F180,L963,2,0.47998
F180,L964,0,0.385678
F180,L965,2,0.715115
F180,L966,0,0.419261
F180,L967,0,0.152391
F180,L968,2,0.041996
F180,L969,1,0.705898
F180,L970,0,0.004304
F180,L971,1,0.551132
F180,L972,0,0.543584
F180,L973,2,0.026204
F180,L974,0,0.375145
F180,L975,0,0.289604
F180,L976,0,0.946553
F180,L977,2,0.986764
F180,L978,2,0.948823
F180,L979,1,0.195903
F180,L980,1,0.051975
F180,L981,1,0.717377
F180,L982,1,0.821527
F180,L983,2,0.077147
F180,L984,2,0.757303
F180,L985,0,0.244741
F180,L986,0,0.208015
F180,L987,1,0.549024
F180,L988,0,0.852945
F180,L989,1,0.467493
F180,L990,2,0.582244
F180,L991,1,0.920792
F180,L992,1,0.251871
F180,L993,1,0.703854
F180,L994,2,0.959041
F180,L995,2,0.159563
F180,L996,0,0.08843
F180,L997,1,0.384707
F180,L998,2,0.657607
F180,L999,2,0.745674
F181,L0,2,0.542733
F181,L1,2,0.457134
F181,L2,2,0.860466
F181,L3,1,0.731228
F181,L4,0,0.038408
F181,L5,0,0.444148
F181,L6,0,0.530451
F181,L7,1,0.468911
F181,L8,1,0.195526
F181,L9,1,0.279074
F181,L10,0,0.774261
F181,L11,0,0.464687
F181,L12,0,0.590259
F181,L13,2,0.760343
F181,L14,0,0.592015
F181,L15,2,0.287107
F181,L16,2,0.64334
F181,L17,0,0.126454
F181,L18,0,0.472674
F181,L19,0,0.833158
F181,L20,2,0.41758
F181,L21,1,0.063036
F181,L22,0,0.376952
F181,L23,0,0.885892
F181,L24,0,0.509367
F181,L25,0,0.765039
F181,L26,2,0.980679
F181,L27,0,0.416497
F181,L28,0,0.750891
F181,L29,0,0.18738
F181,L30,0,0.368055
F181,L31,2,0.581956
F181,L32,2,0.951287
F181,L33,1,0.636333
F181,L34,0,0.697927
F181,L35,0,0.68168
F181,L36,0,0.170487
F181,L37,2,0.550664
F181,L38,0,0.296331
F181,L39,0,0.280127
F181,L40,1,0.985495
F181,L41,2,0.974163
F181,L42,0,0.530957
F181,L43,1,0.329051
F181,L44,2,0.243306
F181,L45,2,0.467575
F181,L46,1,0.120842
F181,L47,0,0.968836
F181,L48,2,0.937738
F181,L49,1,0.295066
F181,L50,0,0.947186
F181,L51,2,0.02386
F181,L52,0,0.06104
F181,L53,0,0.754664
F181,L54,2,0.225263
F181,L55,2,0.286918
F181,L56,0,0.698963
F181,L57,0,0.719477
F181,L58,0,0.136516
F181,L59,1,0.001613
F181,L60,1,0.8158
F181,L61,2,0.392038
F181,L62,0,0.81441
F181,L63,1,0.472977
F181,L64,2,0.341167
F181,L65,1,0.132496
F181,L66,2,0.334633
F181,L67,0,0.173403
F181,L68,1,0.472521
F181,L69,0,0.046462
F181,L70,0,0.034022
F181,L71,0,0.755643
F181,L72,1,0.867739
F181,L73,0,0.963472
F181,L74,2,0.823951
F181,L75,0,0.963872
F181,L76,0,0.363874
F181,L77,2,0.014906
F181,L78,1,0.970868
